그러네 난 무조건 파마를 해야 돼서 미용실 중요해!,1
그렇구나 미용실이 중요하긴 해!,2
건강하게 살기 위해 어떤 노력을 할 수 있을까?,1
너처럼 살면 건강할 수 있을 것 같아... 하하 운동 열심히 하고 잘 챙겨 먹고,2
키키 근데 난 몸에 안 좋은 것도 많이 먹어서 ㅜㅜ,1
아 맞아 근데 식도염 때문에 강제로 건강식만 먹어봤는데 행복하지가 않아...,2
맞아 건강만을 위해서 살면 행복하지가 않아.,1
맞아 근데 운동 꾸준히 다니는 건 진짜 좋은 것 같아!,2
맞아 앞으로도 운동은 계속 다녀볼게!,1
응응 우리 집 바로 앞에도 크로스핏 생겼던데 너 생각났어,2
아 진짜? 근데 가짜 크로스핏도 많대,1
진짜 크로스핏은 외국에서 승인 받아야 된다더라,1
진짜? 그런 것도 있구나?,2
새로운 사실이네,2
응 잘 알아봐야지,1
나도 크로스핏 아예 모르다가 여기 다니고서 알게 됐어!,1
그렇구나,2
나도 클라이밍 다닐 거야!,2
응원해줘 몸짱 될래,2
좋아 몸짱 돼서 보여줘!,1
응응 너도 운동도 하면서 먹을 것도 한 끼 정도는 꼭 건강식으로 챙겨 먹어,2
알겠어 앞으로 그럴게!,1
응 한번 그렇게 해봐!,2
중고차는 어디서 사?,1
인터넷으로 가격 비교하는 사이트가 많던데 보통 그런 데서 비교해보고 사지 않을까?,2
중고차도 사기 많던데,1
맞아 근데 중고 거래 자체가 진짜 조심해야 하는 것 같아 ㅠㅠ,2
맞아 물에 빠졌던 차나 불 났던 차 같은 것도 깨끗하게 수리해서 정상 가격으로 팔고 그러더라고,1
앗 맞아 침수차 진짜 조심해야 한다고 하더라!,2
전에 중고차 거래 해본 적 있는데 아무것도 모르던 때라서 그냥 샀더니 나중에 잔고장이 진짜 많았었어,2
아 진짜?,1
언니 중고차 샀었어? 왜?,1
그 호주에서는 차 없으면 다니기가 힘들었었거든 그래서 거기서 처음 거래도 해보고 운전도 해봤어,2
헉 심지어 외국에서 차 거래를 했다니 대단하네,1
직접 영어로 대화해서 산 거야?,1
아니 한국인이랑 거래였었어,2
인터넷 사이트로 찾아보고 만나서 확인하고 했었는데 무서웠어 ㅠㅠ,2
무서워...,1
남자 데려 가야 돼,1
그런 거도 혼자 가면 위험해...,1
맞아 근데 혼자 사는 거 아니고 친구랑 같이 샀었어!,2
알고 보니까 이것저것 손댈 게 많아서 차 가격보다 수리비가 더 많이 나가더라 ^^,2
다행이네,1
진짜 중고차도 제대로 알아보고 사야 돼,1
예전에 생활의 달인 같은 데에 차 잘 보는 법 나왔었는데 나중에 살 때 참고하자,1
그래? 그럼 이제 너가 보고 나서 알려주면 되겠다 하하!,2
아니야 그건 싫은데 하하,1
그래... ㅠㅠ,2
알겠어 내가 찾아볼게,2
티비 자주 보는 편이야?,1
나는 티비는 안 본 지 엄청 오래됐어,2
요즘에는 유튜브로 자주 보는 편인 듯!,2
나도 예능 보고 싶은 것도 다 폰으로 다시 보기 보고 유튜브로 보고 그래!,1
맞아 요즘에 폰으로 전부다 다시 보기 하기가 쉬워져서 나도 항상 폰으로 봐!,2
그치 그리고 귀찮아,1
폰으로 보면 방에서 편하게 할 수 있어!,1
맞아 넷플릭스 같은 걸로 드라마도 완결 나면 몰아서 봐!,2
기다리는 거 싫어서,2
아 맞아 넷플릭스도 많이들 쓰더라,1
너는 넷플릭스 안 쓰나 보네?,2
그럼 주로 어디서 봐?,2
나는 언니 아이디로 가끔 봐,1
나도 가족끼리 4인으로 묶어서 봐,2
넌 재밌게 본 드라마 있어?,2
난 드라마는 너무 길어서 한번 보면 밤새면서 다 보게 돼서 잘 안 봐서 최근에 본 드라마가 없어...,1
언니는?,1
나도 최근에는 바빠서 본 적 없어 ㅠㅠ,2
근데 슬기로운 의사 생활 시즌2 하던데 그거 보고 싶어!,2
맞아 그거 1도 그렇고 다 재밌다고 하더라,1
맞아 시즌1도 봤어!,2
슬기로운 시리즈는 다 본 것 같다.,2
진짜? 난 안 봤어,1
진짜? 나중에 시험 끝나면 봐~,2
재밌어!,2
여름에는 항상 공포 영화가 많이 나오는 거 같아,1
맞아 난 공포 영화 무서워서 잘 안 봐. 하하,2
나는 무서워서 아니고 공포 영화는 놀래키기만 하고 내용이 없어서 재미 없어서 안 봐,1
사람이 무섭게 하는 영화는 봐,1
근데 사람 무서운 게 사실 더 무서워 키키,2
그 손현주 배우 나오는 영화 봤어?,2
아파트에 세대마다 표시하고 다니는 거,2
아 그거 혹시 숨바꼭질 맞아?,1
어 맞는 것 같아.,2
그거 때문에 나 집에 들어갈 때 초인종 옆에 항상 확인해 키키,2
헉 나는 너무 오래돼서 잊고 지냈어,1
그거 나도 진짜 무섭게 봤어...,1
그치 그때 너무 인상 깊었었나 봐 나한테 습관적으로 확인하게 되더라고,2
근데 그거 실제로 그런 방법으로 사람 수랑 성별 확인한다는 얘기 있었어,1
응응 여자 혼자 사는 집마다 표시하고 그런다고 하더라고,2
그런 영화 보면 진짜 범죄 수법 사람들이 따라할 것 같아서 좀 무서워,2
근데 범죄 하는 애들은 어차피 할 애들이라...,1
그것도 맞는 말이야 키키,2
아무튼 난 공포 영화나 느와르 영화나 다 잘 못 봐,2
그럼 데리고 가서 강제로 보게 해야겠다,1
여름에는 항상 공포 영화가 많이 나오는 거 같아,1
나 진짜 반은 눈 감고 있을 걸?,2
그래도 괜찮아,1
여름에는 항상 공포 영화가 많이 나오는 거 같아,1
껌딱지처럼 붙어서 있을 거야 하하!,2
디저트 같은 거 좋아해?,1
응 나 완전 좋아해 내가 어제 빨미까레 먹고 싶다 그랬잖아!,2
나 그거 오늘도 역시 먹고 싶어!,2
나도 ㅠㅠ 나는 어제 노티드 도넛 먹었는데 앉은 자리에서 3개는 먹을 수 있을 거 같은데 1개 반밖에 못 먹어서,1
똥 싸다 끊긴 기분이야...,1
그래서 먹을 때 내 생각은 안 했고?,2
나도 디저트 좋아하니까 종종 생각해줘 그럼 키키,2
아~ 무슨 소리~ 당연히 못 했지! ^^ 미안 미안.,1
다음엔 생각해 보도록 노력할게!,1
지금은 앙 버터 먹고 싶어,1
그 노티드 앙버터 도넛 먹고 싶다구? 노티드에는 민트초코는 없어? 궁금해...,2
아니 나 그냥 맛있는 앙 버터 스콘 먹고 싶어.,1
노티드에 민트초코 있는데 배달 가능 메뉴는 한정적이더라구 ㅠㅠ,1
민트초코 특이한 거 뭐 먹어본 거 있어?,1
내가 오늘 아침에 민트초코 단백질 쿠키란 걸 먹었는데 나 태어나서 그렇게 화한 쿠키 처음 먹어봤잖아...,2
오, 뭔가 말만 들으면 맛있을 거 같은데!,1
민트초코 소주는? 솔직히 선 넘었지;,1
먹어봤어? 그거 보기만 했는데 후기가 어때?,2
아니 안 먹어봤어. 그냥 내 추측이었어 하하,1
아 뭐여 먹어봐서 선 넘었다는 줄! 나중에 어떤가 먹어보러 가 보자구,2
키키 아 혼란 줘서 미안 미안 ^^! 좋아.,1
우리 다음 번에 먹을 게 아주 많아. 일단 막걸리에 파전.,1
그럼 그럼 혹시 감자전을 추가해도 되니?,2
나 지금 감자가 몸에 부족해서 힘들어 나 감자 엄청 좋아해서 키키,2
키키 아 매우 가능이지!,1
언니 옥수수도 좋아하고 감자도 하네? 그러면 고구마도 좋아하겠네? 맞지?,1
아휴 그걸 또 틀렸네 고구마는 별로 안 좋아해...,2
언니는 집을 언니 취향대로 꾸미는 편이야?,1
내 자리를 보면 정신이 하나도 없잖아... 그럴 리 없지! 너는 방 잘 꾸며놨어?,2
언니는 집을 언니 취향대로 꾸미는 편이야?,1
언니, 내 자리도 봐 줘. 어떨 거 같아? 하하,1
발 딛고 누울 자리 뿐이야~,1
우리 자리만 복작복작 난리도 아닌 거 이미 알고 있었어...,2
그럼 소품 하나 살 수 있으면 어떤 걸로 꾸며볼 테야?,2
나는 우선 예쁜 조명을 하나 장만할 테야! 조명만 있어도 분위기가 좀 살더라고~,1
맞아! 나는 그래서 무드등가습기로 분위기 좀 살렸었지 예전에 키키,2
근데 뜬금없지만 나 정말 독립하고 싶다.,1
정말 엄격하고 근엄하고 진지해.,1
그래 진지하게 언제쯤 나와 살아볼 거야?,2
독립 선배로서 어서 나오길 내가 지금 예전부터 기다리고 있는데!,2
그러면 조금만 더 기다려 줘. >< 독립하게 되면 바로 초대할게!,1
어서 나오라구~ 내가 휴지랑 이것 저것 들고 놀러 갈랭!,2
벌써 설레는군^^ 언니 몸만 와. 내가 맛있는 거 해 줄게.,1
오 거기에 이제 선물을 곁들여볼 건데 그럼 어떤 게 갖고 싶어?,2
나 아주 많은데 감당 가능해?,1
목록 엑셀로 뽑아서 보내줄게 하하 ><,1
감당 가능하지 않아~,2
하나만 말해 하나만...,2
그렇게 정성을 다하지는 않아도 돼!,2
그러면 나는 귀여운 파자마로 할게 ><,1
그렇다면 내가 언니 집 놀러 가도 되는 부분?,1
우리 집 와도 되는 부분!,2
산 넘고 물 건너서 놀러 오세요~,2
반겨드립니당!,2
언니 자동차 좋아해?,1
나는 미니쿠퍼가 이쁘더라.,2
이쁘긴 하더라 그게 맘에 들어! 너는?,2
맞아 미니 예쁜데 가성비 별로라던데 일단 차가 있는 게 어디야~ 그쵸잉?,1
나는 SUV를 좋아해.,1
오 나도 SUV 괜찮은 거 같아!,2
쌍용에 티볼리가 괜찮다고 하던데 나 그거 사고 싶었었어!,2
그래서 우리는 장롱면허지만 차를 살 생각은 있어?,2
내 친구 티볼리인데 괜찮더라!,1
차 있으면 편하고 좋을 거 같지만,1
차 사면 이제 정말 원래도 그렇지만 빈털털이가 될 거 같아. 언니는?,1
맞아! 그래서 나는 리스를 생각해보고 있긴 한데,2
어떻게 운전의 무서움을 뚫고 시도해볼까?,2
오오, 그럼 그럼! 내 친구 정말 겁쟁이인데 살살 매일 연습하더니 이제는 베스트 드라이버가 돼가고 있어!,1
진짜? 나도 연습하고 싶어!,2
근데 운전도 운전인데 주차가 너무 어렵지 않아?,2
맞아. 예전에 폰으로 주차 게임은 아주 잘해서 자신만만 했는데 실전은 너무 다르더라. 역시 인생은 실전이야?,1
그럼 그럼! 나 아빠가 주차 가르쳐줬는데 사실 그거 아빠가 주차한 거야.,2
너무 답답한가 봐 내가 키키,2
키키 아 아빠가 운전 잘 가르쳐 주셔?,1
나는 엄마한테 한 번 배웠다가 다시는 엄마랑은 안 타 하하 이유는 알겠지?,1
우리 엄마는 내가 운전하면 그 차를 안 타. 그 이유 역시 알겠지?,2
내가 그래도 브레이크는 잘 잡는데...,2
역시 가족은 가족이야~ ^^!,1
브레이크 잘 잡으면 솔직히 반 이상은 한 거라고 생각해.,1
그러니까 진짜 부드럽게 잘 밟았는데도 엄마가 얼마나 뭐라 그러던지...,2
사실 운전도 그 정도면 아빠가 한 거 같기도 하고!?,2
운전 빨리 먼저 배워서 나를 가르쳐주는 건 어때...?,2
키키 오, 그게 얼마나 빨리 될지 모르겠는데 각오가 됐다면 한번 시도해 보자! 한 5년 뒤 만나!,1
안 되겠다... 내가 먼저 베스트 드라이버 되는 게 빠르겠당 하하,2
요즘 시국엔 회식을 못 하잖아. 어떻게 생각해?,1
나는 회식 못 하는 건 좋은데 친구나 동기들 여러 명이서 같이 뭐 못하는 건 좀 많이 별로야!,2
나도 ㅠㅠ 퇴근하고 동료들이랑 시원하게 소맥 한잔 못한다니 정말 슬퍼.,1
맞아! 약간 그럴려고 회사 나오는 맛도 있는 건데,2
여러 동료랑 얘기도 나누고 싶은데 이게 이렇게 힘들다고 진짜!? 않,2
그러니까 동기 사랑 나라 사랑 동료 사랑인데 말이야. 그치?,1
그래서 점심시간이 아주 소중해.,1
그럼 점심시간 즐겁게 보내려고 회사 나오는 것도 있지!,2
그래서 점심시간에 동료들이랑 잘 얘기하면서 지내고 있어?,2
응응. 나는 수다쟁이이기 때문에 사실 점심시간도 너무 부족하고 아쉬워. 언니도지? 다 알아.,1
같은 부류 사람인 거 알고 있었어 나도 키키,2
나는 정말 수다쟁이...,2
나 얘기를 하도 많이 해서 목이 쉬는 스타일인데 일하면서는 얘기 잘 못해서 지금 많이 힘들어.,2
대신 목이 싱싱하겠다 요즘은! 그러면 출근할 때는 집에서 몇 시쯤 출발해?,1
나는 7시 15분쯤 버스 타!,2
그래서 일찍 내려서 천천히 여유를 조금 즐겨...,2
너는 일찍 나오는 편이야?,2
여유를 즐기는 멋진 사람이네!,1
나는 7시 반쯤 나오면 딱 알맞게 회사에 도착해.,1
그것보다 일찍은... 힘들어 ㅎ...,1
엄청 오래 걸리네 회사까지 ㅜㅜ,2
나는 그래도 가까운 편이라서... 그러면 아침에 주로 지하철로 서서 오겠네?,2
맞아 ㅠㅠ 그래서 다리가 너무 아파.,1
그리고 지하철은 계속 실내라서 너무 답답해 힝~ ㅠㅠ,1
밖에 보는 거 좋아하지...,2
맞다! 근데 버스는 없고 오래 걸린다고 했지?,2
응 ㅠㅠ 버스는 한 시간에 1대도 안 다녀서 승객을 태우겠다는 건지 말겠다는 건지 모르겠더라고 하하,1
언니는 그럼 버스 안 막히면 금방 도착하겠다!?,1
응 나는 기사 아저씨가 막 질주하면 30분이면 강남역에 도착해!,2
최근에 군대에서 의료 사고? 난 거 들었어? ㅠ,1
아니? 의료 사고라니 무슨 일이야.,2
잘 해결됐으면 좋겠다...,2
나는 최근에 본 뮤지컬이 군 뮤지컬인데 혹시 너도 봤니?,2
오, 나도 군 뮤지컬 하나 봤는데 언니는 뭘 봤어?,1
나는 귀환이라고 작년까지 했었던 군 뮤지컬을 봤는데 너도 그거 본 거야?,2
엇 아니! 나는 신흥무관학교라는 뮤지컬을 봤어.,1
강하늘이랑 온유를 봤어. 언니는?,1
나는 시우민이랑 성규랑 배우 김민석을 봤어! 노래를 다들 잘하더라고~,2
신흥무관학교는 근데 군복을 입지는 않았겠다 그치?,2
아니 입는데? 아 군복은 아니고 무관학교 교복이라고 해야 하나...?,1
그랬던 거 같아 하하,1
아 귀환은 완전 지금 현재 군복 입은 채로 나와서 베레모 쓰고!,2
오, 그러면 더 실감나겠다!,1
강하늘이 연기 너무 잘해서 나도 줄줄 울었지 뭐야~,1
아니 강하늘 노래도 잘 하지 않아? 궁금하다.,2
근데 온유는 귀환에도 나왔었는데 신흥무관학교에도 나왔다니 되게 오래 있었던 느낌이네... 키키,2
거의 군대 뮤지컬 장인이네 그치?,1
응응 강하늘 노래도 잘하고 연기도 잘해서 감동이었어!,1
픽션이지만 너무 찡해...,1
맞아 귀환은 그 중년 배우 분이 연기를 진짜 잘하셔서 나도 2층에서 눈물 좀 흘렸지... ㅜㅜ,2
군 뮤지컬하면 또 보러 갈 생각은 있어?,2
응 완전 있지! 뮤지컬도 좋아해서 완전 있어. 언니는?,1
나도 완전 있지!,2
나도 뮤지컬 좋아해서 상관하지 않고 볼 수 있으면 다 보는 편이야!,2
내 친구는 총소리 때문에 보기 싫다 하더라구... ㅜㅜ,2
헐 ㅠㅠ 맞아 아무래도 군대다 보니까 ㅠㅠ,1
그런데 총 들고 군무하는 거 너무 멋있지 않아?,1
맞아 맞아! 나 완전 총 들고 군무할 때 진짜 멋있어서 소름 돋았는데 역시!,2
언니는 기억에 남는 선생님 계셔?,1
어! 나는 중학교 때 학원 선생님이랑 아직도 연락하고 지내!,2
집에도 가서 자고 막 그래 신기하지?,2
헐 대박이당!,1
나는 고2 때 담임 선생님이랑 얼마 전에도 뵀었는데!,1
오! 나는 학원 선생님이랑만 친해서 그리고 내가 유일하게 100점을 맞아봤던 과목 선생님이라,2
선생님이 나 이뻐했었어 키키,2
와 100점! 멋쟁이! 내가 맞춰볼게.,1
언니 그 과목이 혹시 수학?,1
아니 고구마도 틀리더니 이것도 틀렸어... 사회야 사회!,2
데헷 ^^ 나 헛다리 잘 짚는 편~,1
선생님이랑 연이 정말 깊네!,1
응! 너는 그러면 고2 때 담임 선생님이 제일 기억에 남는 선생님이야?,2
응응! 영어 선생님인데 고2 때 반 전체적으로 친하고 단합이 잘 돼서 스무 살 땐 다 같이 여행도 갔었어~!,1
아 선생님이랑? 대박이다!,2
처음 들어 담임 쌤이랑 여행이라니!,2
정말 좋은 쌤이었나부다...,2
나는 고등학교 선생님들 다 별로였는데...,2
맞아 ㅠㅠ 잘 맞고 좋은 선생님 만나기 정말 힘든 일인데,,1
스승의 은혜 노래가 절로 나오는 선생님이셨어 하하 물론 마음속으로만 불렀어,1
아니 왜 마음속으로만 불렀어?,2
노래하니까 나는 고3 담임 쌤 우리 담임 맡았을 때 결혼하셔서 축가 불렀던 기억이 나네 나는 진짜 불렀어,2
쌤은 기억 별로 안 나는데 그 축가 불렀던 건 기억이 너무 난다 키키,2
헐 대박! 너무 귀엽고 훈훈하다. ><,1
반 다 같이 축가라니 ㅠㅠ,1
아 언니 솔로곡이었나 혹시?,1
당연히 애들이 모두 다 불렀지! 키키,2
그때 담임 쌤이 28살 막 이랬는데 지금 생각해보면 어리다 쌤들도... ㅜㅜ,2
헐 ㅠㅠ 맞아... 지금 내 나이 비슷할 때 결혼이라니...,1
내 나이보다 어린 선생님들 정말 힘들겠어, 지금 생각해 보면...,1
그니까 그때 말을 잘 들었어야 했는데,2
지금 생각해보면 조금 사춘기랍시고 말 안 들어서 죄송하당...,2
언니는 가족이 몇 명이야?,1
나는 4명이야! 너는?,2
오 나도! 아빠, 엄마, 오빠, 나. 언니는?,1
나도 완전 똑같아!,2
그럼 오빠랑 나이 차이는 많이 나?,2
나는 4살 차이 나! 언니는?,1
나도 너무 완전 똑같아.,2
4살 차이 조금 많지도 적지도 않은 느낌인데 나는 오빠가 남동생이었으면 좋겠어.,2
그래? 나는 이미 오빠가 남동생 같아서 조금 오빠 노릇을 해 줬으면 좋겠던데 하하,1
아 진짜?,2
근데 말하고 보니까 오빠가 용돈 종종 잘 줘서 약간 그냥 오빠여도 될 거 같아...,2
오, 그럼 그럼. 돈 주는 사람 최고 최고!,1
최고 최고!,2
갑자기 궁금한 건데 엄마가 환갑이라면 어떤 선물이 좋을 거 같아?,2
음... 누가 됐든 선물은 참 어려운데,,1
현찰은 어때? 멋지게 포장해서 이벤트처럼!,2
역시 현금만큼 좋은 게 없긴 하겠지?,2
조만간 엄마 생신이 다가와서 물어봤어 하하,2
맞아. 나이 성별 불문하고 현찰이 최고인 거 같아!,1
어머님께 생신 아직 조금 남았지만 축하 드린다고 전해 줘! 하하 ><,1
키키 조금 남았지만 전해드릴게!,2
그럼 너도 다음 어머니 생신 때 현금을 드릴 생각이야?,2
응! 계획은 그런데 일단 엄마 생신 내년이라,,1
엄마 기다리세요~ ^^,1
우리 엄마도 조금 기다려야 되긴 하는데 여하튼 고마웡!,2
언니 소개팅해 본 적 있어?,1
아니 나는 자연스런 만남 추구하는 스타일이야! 너는 해봤어?,2
어, 나도 자만추! ^^,1
몇 번 받을 뻔했는데 아무래도 부담스러워서 거절했어...,1
근데 주위에 보니까 이제 애들이 자연스런 만남 힘들다고 다 소개팅하던데 나는 모르는 사람이랑 그렇게 만나는 거 너무 어색하고 생각만 해도 힘들어,2
그럼 이상형은 어떻게 돼?,2
맞아 바로 그 이유 때문이야.,1
나는 안경이 잘 어울리고 마르지 않고 예의가 바르고 나랑 개그 코드가 맞는 사람 >< 언니는?,1
아주 구체적이구나 구체적이야.,2
나는 뭔가 아 이 사람은 배울 게 진짜 많은 거 같다라고 느껴지는 사람을 좋아하는 거 같아!,2
오, 맞아 그 포인트도 중요하지!,1
그러면 외적인 것도 말해 줘! 궁금하니까 ><,1
나는 동글동글하게 생긴 사람을 좋아하는 거 같아 도경수 같은? 도경수 괜찮지 않아?,2
완전 괜찮구 말구.,1
나 고3 때 도경수 엄청 좋아했었어 하하,1
나는 이장원 같은 사람이 좋아. 이장원 알아?,1
나는 지금 도경수가 좋은 거 같아 좀 키키,2
그 기타 치시는 분 아닌가...? 그 똑똑하신 분 아닌가?,2
응 맞아! 외적인 것도 내 스탈이고 개그 취향이 나랑 같아 ㅠㅠ,1
언뜻 보면 흔한 타입 같지만 주변에서 절대 볼 수 없어.,1
그 방탈출에 하석진이랑 김지석이랑 같이 나왔던 분 맞지? 안경 쓰시고?,2
아 맞다 이상형 안경 잘 어울리는 사람! 딱 맞네!,2
그렇게 이상형을 찾았네 키키,2
맞아! 그분이야!,1
똑똑한 것도 매력인데 넘 재밌고 귀여워 >,<,1
언니는 그럼 어떤 부분에서 매력을 느껴?!,1
내가 말한 걸 이 사람이 온전히 다 잘 들어주고 있구나라고 느낄 때? 맞나 그런 거 같아!,2
뭔가 그 통하는 느낌이 들 때... 이거 매력 맞니?,2
그럼 매력이지! 남의 이야기 안 듣고 자기 말만 지껄이는 사람이 얼마나 많은데! 하하,1
그렇지? 맞아 그럼 거기서 매력을 느끼는 게 맞아!,2
내 프로필 사진 귀엽지? 내 동물 친구들이야 ><,1
응 프사 매일 매일 바꿔줬으면 좋겠어,2
맨날 새로운 사진 보고 싶어!,2
키키 매일 새로운 사진 보여줄게!,1
언니 프로필 사진에 귀여운 멍멍이는 누구야?,1
아 얘는 누룽지야! 친구 강아지인데 누런 색이어서 누룽지래 키키,2
이름 찰떡이지 완전?,2
너무 귀엽고 잘 어울려 ㅠㅠ,1
누룽지는 그러면 포메라니안인가?,1
맞아!,2
근데 다른 포메에 비해서 다리가 진짜 길어 키키,2
겅충겅충 뛰어다녀!,2
보리도 그럼 색깔 보고 이름 보리라고 지은 거야?,2
맞아! 보리 애기 때 우리 집 왔을 때 꼬리 보니까 보리가 생각나서 보리라고 내가 지었어! 잘 지었지!? >,<,1
완전 찰떡이야 찰떡!,2
포미는 하얀색이어서 백설기 찹쌀떡 이렇게 불러주고 싶당...하하 찹쌀떡!,2
맞아 우리 포미는 하얗고 핑크 핑크해 >,<,1
포미는 포미, 뽀미, 돼지, 애기 등등 불리는 이름이 많아.,1
반려동물들은 애기라고 부르게 되더라고... 진짜 애기 같아 가지고!,2
포미는 손이랑 앉아 엎드려 이거 훈련했어?,2
맞아. 어르신이 되어도 영원히 애기야... ><,1
응응 우리 포미 앉아, 엎드려, 손, 돌아, 브이, 기다려를 할 줄 알아.,1
보리는 아무것도 안 해. 하하,1
헉 브이라니... ㅜㅜ 어떻게 동영상 좀 찍어서 나중에 보여줘!,2
보여줄게!,1
엄지 검지로 브이 하면 거기에 턱을 갖다 대서 넘 귀여워 >,<,1
진짜 귀엽겠다!,2
꼭 볼래 처음 들어봤어 브이라니!,2
근데 고양이는 원래 훈련이 힘든 동물 아니야?,2
응응 그런가 봐!,1
가족들 생각에는 다 알아 듣는데 어쩌라고~ 이런 마음으로 안 해주는 거 같아 고양이는 하하,1
역시 고양이는 도도한 게 맞는 거 같아 아무리 개냥이래도! 하하,2
언니는 혹시 낚시 좋아해?,1
낚시 옛날에 낚시 카페? 가서 한 번 해본 게 끝인데...,2
낚시 좋아해? 자주 해?,2
아니, 나는 참을성이 없는 건지 가만히 기다리는 게 너무 고문이더라고... ㅠ,1
아 근데 해보긴 해봤는데 안 맞는 거야?,2
응응! 우리 할머니가 낚시를 좋아하셔서 어릴 때는 가족끼리 종종 했었어!,1
어릴 땐 그래도 조금 재밌게 했던 거 같긴 한데...,1
오와 낚시하는 할머니라니 너무 낭만적인데!,2
나는 그때 처음 해봤는데 손맛이라는 걸 처음 느껴봤어 키키,2
고기는 많이 잡아봤어?,2
오 손맛~ 키키,1
응응. 할머니 덕에 바다 낚시, 민물 낚시, 빙어 낚시 골고루 해본 것 같긴 해.,1
다른 운동은 좋아하는 거 있어?,1
아니 운동은 그렇게 좋아하지 않는데 수영은 또 좋아해!,2
자유형 좀 할 줄 아니?,2
우와! 나는 물을 좋아하지만 개헤엄도 겨우 치는 수준이야...,1
등산은 좋아해?,1
아니 등산 너무 예전에 가고 안 갔는데 집 앞 언덕도 잘 안 올라가는걸...,2
그럼 최근에 등산했었어?,2
나도 힘들어서 별로... ㅎ,1
4년 전에 한라산 갔었는데 너무 힘들어서 다시는 가고 싶지 않아!,1
그니까 등산은 너무 힘들어 개인적으로...,2
그냥 동네 뒷산 이 정도서부터 시작해야 되는데...,2
근데 너무 갑자기 한라산인데?,2
그러니까. 집 뒤에 동산 정도밖에 안 가는데 아주 하룻강아지 범 무서운 줄 몰랐지!,1
그러면 캠핑은 좋아해?,1
키키 캠핑은 하면 좋아할 거 같긴 한데... 따로 막 해 본 적은 없어.,2
캠핑에 차박도 포함하는 건가?,2
약간 차박해보고 싶어 난!,2
그럼 그럼 차박도 포함시키자!,1
차박 나도 궁금한데 좁은 곳에서 약간 불편하게 자는 게 걱정이긴 한데 재밌을 거 같아!,1
티비에서 차박하는 거 보는데 거기 이쁘게 꾸며 놓으면 진짜 이쁘고 그래서 한번 해보고 싶어!,2
언니는 게임 좋아해?,1
싫어하지도 좋아하지도 않아!,2
리듬 게임이라고 해야 되나 그거만 좋아해 키키,2
오, 나도 리듬 게임 좋아해!,1
알투비트, 오디션 등등. 또 뭐가 있지?,1
근데 탭소닉 같은 것도 리듬 게임 맞지?,2
어, 맞지 맞지! 그거 되게 옛날 게임 맞나?,1
맞아 그걸 하는 건 아니고 그거와 같은 슈스엠이라고 그걸 하는데 모르겠지?,2
응. 슈스엠이라는 게임은 잘 모르겠네...,1
그건 폰 게임이야? 컴퓨터 게임?,1
폰 게임인데! 나도 친구가 시작해서 한 건데 노래에 맞춰서 탭소닉처럼 하는 그런 거야~,2
꽤 오래 해서 나름 상위 레벨인 편이야 키키,2
오~ 멋쟁이 ^^ 그러면 보드 게임도 좋아해?,1
응! 나는 루미큐브 좋아하는데 너는?,2
나는 루미큐브 할 줄 몰라... 할리갈리는 좋아해!,1
할리갈리 재밌지!,2
나도 루미큐브 배우는데 좀 걸렸어 이게 어렵더라...,2
내가 한번 가르쳐줄까?,2
응! 가르쳐 줘! 약속 약속!,1
배워서 스승을 이기는 제자가 돼 보겠어!,1
내가 물론 스승 소리까지 그 정도는 아닌데 최선을 다해보겠어...,2
우선 근데 루미큐브 어디서 구해? 보드 게임 카페 가야 되나...,2
음.. 아마도?,1
그럼 거리 두기 풀리면 보드 게임 카페도 가자~ 약속 약속!,1
우리 갈 데가 너무 많아졌다 잊지 않도록 해 키키,2
여행 갈 때 꼭 챙겨 가는 것이 있어?,1
약을 꼭 챙겨가고... 묵주? 같은 거를 하고 가.,2
약간 겁쟁이 스타일 너는?,2
겁쟁이 아니고 센스쟁이~ ^^,1
나도 약이나 밴드 같은 거 챙겨 가고!,1
사실 평소에 짐이 많아서 특별한 건 없는 거 같아 하하,1
너 짐 한 보따리지 맞아 알고 있어 키키,2
모든 걸 가지고 있을 거 같아.,2
혼자 가는 여행 해봤어?,2
아니. 평소에 혼자 잘 돌아다니고 타지는 반나절 정도는 혼자 돌아다녀 본 적 있는데 아예 박을 해 보진 않은 거 같아.,1
언니는?,1
나도 돌아다니는 건 혼자 잘하는데 어디 가서 자고 그런 건 안 해봤어!,2
오, 나랑 같구나!,1
그러면 아예 자고 오는 여행으로 혼자 가 볼 의향은 있어?,1
응! 나 계획은 많이 세워봤는데 이게 실행이 안 되더라고?...,2
역시나 겁쟁이...,2
너는 혼자 가면 역시 제주도로 여행을 가고 싶어?,2
음, 꼭 제주도 아니어도 일단은 국내로 가 보고 싶어!,1
해외는 혼자 가 보기엔 약간 무섭고 심심할 거 같아서! 언니는?,1
역시 겁쟁이는 국내 여행도...,2
해외 여행은 근데 친구랑 가야 재밌어 해외 여행은 혼자 안 가고 싶어!,2
맞아! 딱 내 생각이야 ^^,1
그러면 여행 가면 꼭 사오는 게 있어?,1
초코렛이랑 마그네틱을 꼭 사왔던 거 같아!,2
먹보는 역시 먹을 걸 빠뜨리지 않는 법...,2
너도 초코렛 정도는 사왔겠지?,2
그럼 그럼! 그리고 제주도는 오메기떡 필수야!,1
너무 맛있어 >,<,1
오메기떡 안 먹어봤어! 오메기떡 맛있어?,2
